block_id,status,n_targets,n_saved_this_run,elapsed_minutes,message,n_pending_at_start
2025_HARP12701_20250206_0736_20250206_1712,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP12708_20250207_1412_20250208_1236,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12703_20250208_2048_20250209_1248,already_complete,11,0,0.0,all_samples_already_in_gcp,
2025_HARP12713_20250209_2300_20250210_2124,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12708_20250211_1100_20250211_1900,already_complete,6,0,0.0,all_samples_already_in_gcp,
2025_HARP12752_20250212_1300_20250213_1148,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12732_20250213_1636_20250214_1500,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12733_20250214_0948_20250215_0812,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12733_20250215_0948_20250216_0812,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12752_20250216_1324_20250216_1500,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP12755_20250217_0324_20250218_0148,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12733_20250218_0948_20250219_0012,already_complete,10,0,0.0,all_samples_already_in_gcp,
2025_HARP12755_20250220_0512_20250220_1624,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP12768_20250220_2324_20250221_2148,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12807_20250222_0748_20250222_0924,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP12807_20250223_1236_20250224_1100,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12807_20250224_2348_20250225_2212,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12807_20250225_2348_20250226_0436,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP12810_20250226_2112_20250227_0200,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP12806_20250227_1912_20250228_0136,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP12810_20250228_1636_20250301_1500,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12810_20250301_1636_20250301_1812,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP12806_20250302_1912_20250303_0448,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP12853_20250304_2124_20250305_2000,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12852_20250306_1036_20250307_0900,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12852_20250307_1100_20250307_1100,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP12873_20250308_1100_20250309_0924,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12888_20250309_1100_20250310_0924,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12888_20250310_1100_20250311_0924,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12873_20250311_1100_20250312_0948,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12879_20250312_0736_20250312_1712,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP12885_20250312_2012_20250313_1836,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12888_20250313_1200_20250313_1648,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP12889_20250314_0836_20250315_0700,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12893_20250314_1236_20250315_0924,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP12885_20250315_0936_20250315_0936,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP12889_20250316_0836_20250316_2300,already_complete,10,0,0.0,all_samples_already_in_gcp,
2025_HARP12906_20250316_1524_20250317_1348,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12933_20250317_1448_20250317_1624,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP12907_20250317_2200_20250318_0424,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP12906_20250318_1524_20250319_0248,already_complete,8,0,0.0,all_samples_already_in_gcp,
2025_HARP12923_20250318_2312_20250318_2312,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP12955_20250319_1312_20250319_1624,already_complete,3,0,0.0,all_samples_already_in_gcp,
2025_HARP12923_20250320_0236_20250321_0100,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12923_20250321_0236_20250322_0100,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12933_20250322_0224_20250322_0224,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP12941_20250323_0736_20250324_0424,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP12958_20250325_0736_20250326_0000,already_complete,11,0,0.0,all_samples_already_in_gcp,
2025_HARP12958_20250326_1500_20250327_1324,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12958_20250327_1500_20250328_1324,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP12962_20250329_0248_20250329_0424,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP12961_20250330_0212_20250330_1812,error,11,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13009_20250331_2112_20250401_1624,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP12993_20250401_2148_20250401_2148,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP12997_20250402_0400_20250402_1200,already_complete,6,0,0.0,all_samples_already_in_gcp,
2025_HARP13004_20250402_2024_20250402_2336,already_complete,3,0,0.0,all_samples_already_in_gcp,
2025_HARP12993_20250403_0048_20250403_2324,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13009_20250403_0736_20250404_0612,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13004_20250404_0748_20250405_0612,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP12997_20250405_0224_20250405_2312,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13004_20250406_0748_20250406_2212,already_complete,10,0,0.0,all_samples_already_in_gcp,
2025_HARP13024_20250407_1424_20250407_1600,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP13053_20250408_1900_20250409_1236,already_complete,12,0,0.0,all_samples_already_in_gcp,
2025_HARP13030_20250409_1900_20250410_1412,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP13035_20250410_1100_20250411_0924,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13036_20250411_2000_20250412_1824,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13044_20250413_0124_20250413_1100,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP13056_20250413_1548_20250414_1412,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13056_20250414_1548_20250414_1724,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP13044_20250415_0300_20250415_1100,already_complete,6,0,0.0,all_samples_already_in_gcp,
2025_HARP13078_20250415_1736_20250415_2236,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13102_20250416_0248_20250416_0424,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP13078_20250416_2324_20250417_0424,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13056_20250418_0300_20250418_0300,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP13102_20250419_0248_20250419_0424,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP13105_20250420_1700_20250421_1524,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13108_20250421_0424_20250421_0424,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP13104_20250422_0124_20250422_2212,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13105_20250422_2012_20250422_2324,error,3,0,,TimeoutError('timed out'),
2025_HARP13091_20250423_0348_20250423_1012,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP13105_20250424_0124_20250424_2348,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13108_20250424_0800_20250425_0624,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13123_20250425_0348_20250425_1948,already_complete,11,0,0.0,all_samples_already_in_gcp,
2025_HARP13118_20250425_1936_20250425_1936,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP13159_20250426_1136_20250426_1624,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13159_20250426_1936_20250427_1848,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13123_20250427_1236_20250427_1724,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13133_20250428_0148_20250428_2136,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP13123_20250428_0224_20250428_0612,already_complete,3,0,0.0,all_samples_already_in_gcp,
2025_HARP13145_20250428_0824_20250428_1624,already_complete,6,0,0.0,all_samples_already_in_gcp,
2025_HARP13117_20250429_0048_20250429_0712,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP13159_20250429_0736_20250430_0424,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13144_20250429_2048_20250430_0000,already_complete,3,0,0.0,all_samples_already_in_gcp,
2025_HARP13159_20250430_0736_20250430_1848,already_complete,8,0,0.0,all_samples_already_in_gcp,
2025_HARP13144_20250501_0324_20250501_1612,already_complete,9,0,0.0,all_samples_already_in_gcp,
2025_HARP13182_20250502_1836_20250502_2324,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13182_20250503_1112_20250504_0636,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP13171_20250504_1124_20250504_1924,already_complete,6,0,0.0,all_samples_already_in_gcp,
2025_HARP13182_20250505_0736_20250506_0424,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13187_20250506_0024_20250506_1624,already_complete,11,0,0.0,all_samples_already_in_gcp,
2025_HARP13182_20250506_2024_20250507_0424,error,6,0,,RuntimeError('Downloaded 94 Å segment does not cover all target timestamps within 180 seconds.'),
2025_HARP13187_20250507_2000_20250508_1824,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13203_20250509_1612_20250510_1436,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13207_20250510_2324_20250511_2148,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13203_20250511_1612_20250512_1436,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13207_20250512_2324_20250513_2148,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13207_20250513_2324_20250514_1700,already_complete,12,0,0.0,all_samples_already_in_gcp,
2025_HARP13207_20250514_2048_20250515_0000,already_complete,3,0,0.0,all_samples_already_in_gcp,
2025_HARP13232_20250517_0036_20250517_2300,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13249_20250518_1448_20250518_1624,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP13231_20250519_0900_20250519_2148,already_complete,9,0,0.0,all_samples_already_in_gcp,
2025_HARP13249_20250520_0024_20250520_1624,already_complete,11,0,0.0,all_samples_already_in_gcp,
2025_HARP13246_20250520_1424_20250520_1736,already_complete,3,0,0.0,all_samples_already_in_gcp,
2025_HARP13232_20250521_0036_20250521_1012,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP13245_20250521_2324_20250522_2148,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13255_20250523_1024_20250524_0848,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13255_20250524_1024_20250525_0848,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13255_20250525_1024_20250526_0848,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13274_20250526_0724_20250527_0624,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13264_20250526_2036_20250527_1624,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP13255_20250527_1100_20250527_1724,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP13273_20250528_0548_20250528_1700,already_complete,8,0,0.0,all_samples_already_in_gcp,
2025_HARP13294_20250528_2148_20250529_2012,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13294_20250529_2148_20250530_2012,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13299_20250531_0236_20250601_0100,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13294_20250602_0236_20250602_1036,already_complete,6,0,0.0,all_samples_already_in_gcp,
2025_HARP13306_20250603_0436_20250603_0436,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP13327_20250605_0100_20250605_2324,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13336_20250606_1824_20250607_1648,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13340_20250607_1936_20250608_1624,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13336_20250608_1824_20250609_1648,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13323_20250609_2312_20250610_2136,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13347_20250611_1648_20250612_1524,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13345_20250612_2336_20250613_0424,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13346_20250614_0736_20250615_0424,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13346_20250615_0736_20250615_2024,already_complete,9,0,0.0,all_samples_already_in_gcp,
2025_HARP13354_20250616_0712_20250617_0536,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13345_20250617_0736_20250617_1224,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13403_20250621_2336_20250622_0424,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13417_20250623_0536_20250624_0400,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13417_20250624_0536_20250625_0400,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13417_20250625_0536_20250626_0436,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13386_20250625_2136_20250626_1024,error,9,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13415_20250626_1036_20250627_0924,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13424_20250627_1936_20250628_1624,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13434_20250628_2036_20250629_1624,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13424_20250629_2012_20250630_1836,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13449_20250630_1748_20250701_1612,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13424_20250630_2012_20250630_2148,error,2,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13434_20250701_0336_20250701_1136,error,6,0,,TimeoutError('timed out'),
2025_HARP13449_20250701_1748_20250701_1748,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13445_20250701_2112_20250701_2112,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13432_20250702_0200_20250702_1624,error,10,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13424_20250702_0548_20250702_0900,error,3,0,,TimeoutError('timed out'),
2025_HARP13449_20250702_2124_20250702_2124,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13436_20250703_0400_20250703_2000,error,11,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13436_20250703_2312_20250704_2136,error,15,0,,TimeoutError('timed out'),
2025_HARP13446_20250704_0736_20250705_0424,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13436_20250705_2312_20250706_0712,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13446_20250707_0248_20250707_0424,error,2,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13483_20250709_0436_20250709_1548,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13492_20250711_0100_20250711_0548,error,4,0,,TimeoutError('timed out'),
2025_HARP13476_20250711_1900_20250712_0612,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13470_20250712_1036_20250712_2324,error,9,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13476_20250713_0924_20250714_0612,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13470_20250714_1036_20250715_0548,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13493_20250715_0912_20250716_0624,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13476_20250717_0312_20250717_0312,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13506_20250718_0924_20250719_0612,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13506_20250719_1024_20250720_0536,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13517_20250719_1324_20250720_0524,error,11,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13507_20250720_1036_20250721_0548,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13517_20250720_1600_20250721_0624,error,10,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13517_20250721_1036_20250722_0548,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13506_20250722_1012_20250722_1624,error,4,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13522_20250723_1124_20250723_1436,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13522_20250724_1036_20250725_0112,error,10,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13524_20250725_0500_20250725_0500,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13524_20250725_0912_20250726_0424,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13542_20250726_0924_20250727_0612,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13543_20250726_1300_20250726_1300,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13524_20250727_0524_20250727_0524,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13524_20250727_1112_20250728_0448,error,12,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13552_20250727_1936_20250728_0512,error,7,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13543_20250728_1012_20250728_1148,error,2,0,,TimeoutError('timed out'),
2025_HARP13524_20250728_1524_20250728_1836,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13568_20250728_1624_20250728_1624,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13543_20250728_2300_20250729_0212,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13552_20250729_1112_20250729_1736,error,5,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13552_20250729_2112_20250730_0512,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13548_20250730_0912_20250731_0500,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13568_20250730_1148_20250730_1148,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13581_20250731_0924_20250801_0612,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13567_20250801_0524_20250801_0524,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13567_20250802_1000_20250802_1624,error,5,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13574_20250803_1036_20250804_0548,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13574_20250804_1600_20250805_0624,error,10,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13574_20250806_0836_20250807_0748,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13610_20250807_1248_20250807_1600,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13606_20250808_1612_20250809_1436,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13597_20250809_1424_20250810_0136,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13606_20250810_0836_20250811_0700,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13597_20250811_1936_20250812_1624,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13636_20250812_1036_20250813_0900,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13597_20250813_2000_20250814_0848,error,9,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13649_20250814_1600_20250814_1736,error,2,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13612_20250815_1824_20250815_1824,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13641_20250816_2112_20250817_1624,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13627_20250818_0236_20250819_0112,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13627_20250819_0248_20250819_0424,error,2,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13663_20250819_2000_20250820_1824,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13676_20250821_0512_20250821_1624,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13663_20250821_2012_20250822_1836,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13662_20250822_1636_20250823_1500,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13671_20250823_0524_20250824_0348,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
